"merge_id","hid.x","pid.x","gender","age","married","ethnicity","born_outside_accra","hid.y","pid.y","highest_education","hid","pid","seen_nih_card","nih"
"70215/07.5","70215/07",5,"Male",11,NA,"Ga",FALSE,"70215/07",5,"Primary","70215/07",5,"Yes, card not seen",FALSE
"70215/08.1","70215/08",1,"Male",38,"Married","Akyem",FALSE,"70215/08",1,"University (Bachelor)","70215/08",1,NA,NA
"70215/08.2","70215/08",2,"Female",25,"Married","Fante",TRUE,"70215/08",2,"Professional","70215/08",2,"Yes, card seen but expired",FALSE
"70215/08.3","70215/08",3,"Male",12,"Never married","Akyem",FALSE,"70215/08",3,"JSS/JHS","70215/08",3,"Yes, card seen but expired",FALSE
"70215/08.4","70215/08",4,"Female",10,NA,"Akyem",FALSE,"70215/08",4,"Primary","70215/08",4,"Yes, card not seen",FALSE
"70215/08.5","70215/08",5,"Female",8,NA,"Akyem",FALSE,"70215/08",5,"Primary","70215/08",5,"Yes, card not seen",FALSE
"70215/08.6","70215/08",6,"Male",6,NA,"Akyem",FALSE,"70215/08",6,"Primary","70215/08",6,"Yes, card not seen",FALSE
"70215/09.1","70215/09",1,"Male",20,"Never married","Ewe",TRUE,"70215/09",1,"SSS/SHS","70215/09",1,NA,NA
"70215/10.1","70215/10",1,"Male",39,"Consensual Union","Ewe",TRUE,"70215/10",1,"Voc/Tech/Comm","70215/10",1,NA,NA
"70215/11.1","70215/11",1,"Male",49,"Married","Fante",TRUE,"70215/11",1,"Secondary","70215/11",1,NA,NA
"70215/11.2","70215/11",2,"Female",37,"Married","Kwahu",TRUE,"70215/11",2,"SSS/SHS","70215/11",2,NA,NA
"70215/11.3","70215/11",3,"Male",15,"Never married","Fante",TRUE,"70215/11",3,"JSS/JHS","70215/11",3,NA,NA
"70215/12.1","70215/12",1,"Male",37,"Married","Asante",TRUE,"70215/12",1,"SSS/SHS","70215/12",1,"Yes, card not seen",FALSE
"70215/12.2","70215/12",2,"Female",32,"Married","Akuapem",FALSE,"70215/12",2,"SSS/SHS","70215/12",2,"Yes, card not seen",FALSE
"70215/12.3","70215/12",3,"Male",7,NA,"Asante",FALSE,"70215/12",3,"Primary","70215/12",3,"Yes, card not seen",FALSE
"70215/12.4","70215/12",4,"Male",5,NA,"Asante",FALSE,"70215/12",4,"Primary","70215/12",4,"Yes, card seen",TRUE
"70215/12.5","70215/12",5,"Male",5,NA,"Asante",FALSE,"70215/12",5,"Primary","70215/12",5,"Yes, card not seen",FALSE
"70215/12.6","70215/12",6,"Female",5,NA,"Asante",FALSE,"70215/12",6,"Primary","70215/12",6,"Yes, card not seen",FALSE
"70215/14.1","70215/14",1,"Female",39,"Never married","Akyem",TRUE,"70215/14",1,"JSS/JHS","70215/14",1,NA,NA
"70215/15.1","70215/15",1,"Female",43,"Married","Akyem",FALSE,"70215/15",1,"Voc/Tech/Comm","70215/15",1,"Yes, card not seen",FALSE
"70215/15.2","70215/15",2,"Male",43,"Married","Kwahu",TRUE,"70215/15",2,"University (Bachelor)","70215/15",2,"Yes, card not seen",FALSE
"70215/15.3","70215/15",3,"Male",23,"Never married","Kwahu",FALSE,"70215/15",3,"University (Bachelor)","70215/15",3,"Yes, card not seen",FALSE
"70215/15.4","70215/15",4,"Female",13,"Never married","Kwahu",FALSE,"70215/15",4,"SSS/SHS","70215/15",4,"Yes, card not seen",FALSE
"70215/15.5","70215/15",5,"Male",10,NA,"Kwahu",FALSE,"70215/15",5,"Primary","70215/15",5,"Yes, card not seen",FALSE
"70216/01.1","70216/01",1,"Female",36,"Never married","Ewe",FALSE,"70216/01",1,"Unviersity (Post Graduate)","70216/01",1,NA,NA
"70216/02.1","70216/02",1,"Male",32,"Married","Ewe",FALSE,"70216/02",1,"University (Bachelor)","70216/02",1,NA,NA
"70216/02.2","70216/02",2,"Female",30,"Married","Ewe",TRUE,"70216/02",2,"University (Bachelor)","70216/02",2,"Yes, card seen",TRUE
"70216/02.3","70216/02",3,"Female",4,NA,"Ewe",FALSE,"70216/02",3,"Kindergarten","70216/02",3,"Yes, card seen",TRUE
"70216/02.4","70216/02",4,"Female",17,"Never married",NA,TRUE,"70216/02",4,"JSS/JHS","70216/02",4,NA,NA
"70216/02.5","70216/02",5,"Female",21,"Never married","Ewe",TRUE,"70216/02",5,"JSS/JHS","70216/02",5,NA,NA
"70216/03.1","70216/03",1,"Female",52,"Married","Ewe",TRUE,"70216/03",1,"Primary","70216/03",1,NA,NA
"70216/03.2","70216/03",2,"Male",18,"Never married","Ewe",TRUE,"70216/03",2,"SSS/SHS","70216/03",2,NA,NA
"70216/03.3","70216/03",3,"Female",11,NA,"Ewe",TRUE,"70216/03",3,"Primary","70216/03",3,NA,NA
"70216/04.1","70216/04",1,"Male",43,"Married","Ewe",FALSE,"70216/04",1,"Secondary","70216/04",1,"Yes, card not seen",FALSE
"70216/04.2","70216/04",2,"Female",37,"Married","Ewe",TRUE,"70216/04",2,"Primary","70216/04",2,"Yes, card seen",TRUE
"70216/05.1","70216/05",1,"Female",35,"Never married","Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70216/05",1,"SSS/SHS","70216/05",1,"Yes, card seen",TRUE
"70216/05.2","70216/05",2,"Female",3,NA,"Dangme (Ada, Shai, Krobo, Osudoku,Ningo)",FALSE,"70216/05",2,"None","70216/05",2,"Yes, card seen",TRUE
"70216/06.1","70216/06",1,"Male",38,"Never married","Fante",TRUE,"70216/06",1,"Voc/Tech/Comm","70216/06",1,"Yes, card seen",TRUE
"70216/07.1","70216/07",1,"Male",68,"Separated","Ewe",TRUE,"70216/07",1,"Middle","70216/07",1,"Yes, card seen",TRUE
"70216/07.2","70216/07",2,"Male",22,"Never married","Ewe",TRUE,"70216/07",2,"SSS/SHS","70216/07",2,NA,NA
"70216/08.1","70216/08",1,"Male",34,"Never married","Ewe",TRUE,"70216/08",1,"SSS/SHS","70216/08",1,"Yes, card seen",TRUE
"70216/09.1","70216/09",1,"Male",31,"Married","Kwahu",TRUE,"70216/09",1,"Voc/Tech/Comm","70216/09",1,NA,NA
"70216/09.2","70216/09",2,"Female",28,"Married","Fante",TRUE,"70216/09",2,"Voc/Tech/Comm","70216/09",2,NA,NA
"70216/09.3","70216/09",3,"Female",3,NA,"Kwahu",FALSE,"70216/09",3,"None","70216/09",3,NA,NA
"70216/10.1","70216/10",1,"Female",68,"Widowed","Ewe",TRUE,"70216/10",1,"Primary","70216/10",1,NA,NA
"70216/10.2","70216/10",2,"Male",38,"Never married","Ewe",FALSE,"70216/10",2,"JSS/JHS","70216/10",2,NA,NA
"70216/10.3","70216/10",3,"Male",21,"Never married","Ewe",TRUE,"70216/10",3,"Voc/Tech/Comm","70216/10",3,NA,NA
"70216/10.4","70216/10",4,"Male",38,"Never married","Ewe",TRUE,"70216/10",4,"JSS/JHS","70216/10",4,NA,NA
"70216/11.1","70216/11",1,"Male",33,"Never married","Akyem",TRUE,"70216/11",1,"University (Bachelor)","70216/11",1,NA,NA
"70216/12.1","70216/12",1,"Male",44,"Married","Ga",FALSE,"70216/12",1,"JSS/JHS","70216/12",1,NA,NA
"70216/12.2","70216/12",2,"Female",35,"Married","Ga",FALSE,"70216/12",2,"JSS/JHS","70216/12",2,NA,NA
"70216/12.3","70216/12",3,"Male",16,"Never married","Ga",FALSE,"70216/12",3,"JSS/JHS","70216/12",3,NA,NA
"70216/12.4","70216/12",4,"Male",13,"Never married","Ga",FALSE,"70216/12",4,"Primary","70216/12",4,NA,NA
"70216/12.5","70216/12",5,"Male",10,NA,"Ga",FALSE,"70216/12",5,"Primary","70216/12",5,NA,NA
"70216/13.1","70216/13",1,"Female",44,"Widowed","Asante",TRUE,"70216/13",1,"Voc/Tech/Comm","70216/13",1,NA,NA
"70216/13.2","70216/13",2,"Female",24,"Never married","Ewe",FALSE,"70216/13",2,"SSS/SHS","70216/13",2,"Yes, card not seen",FALSE
"70216/13.3","70216/13",3,"Male",19,"Never married","Ewe",FALSE,"70216/13",3,"SSS/SHS","70216/13",3,"Yes, card not seen",FALSE
"70216/13.4","70216/13",4,"Female",4,NA,"Asante",FALSE,"70216/13",4,"Kindergarten","70216/13",4,"Yes, card seen",TRUE
"70216/14.1","70216/14",1,"Male",48,"Married","Kwahu",TRUE,"70216/14",1,"Middle","70216/14",1,NA,NA
"70216/14.2","70216/14",2,"Female",44,"Married","Fante",TRUE,"70216/14",2,"Middle","70216/14",2,NA,NA
"70216/14.3","70216/14",3,"Female",20,"Never married","Kwahu",FALSE,"70216/14",3,"SSS/SHS","70216/14",3,NA,NA
"70216/14.4","70216/14",4,"Female",16,"Never married","Kwahu",FALSE,"70216/14",4,"SSS/SHS","70216/14",4,NA,NA
"70216/14.5","70216/14",5,"Female",11,NA,"Kwahu",FALSE,"70216/14",5,"Primary","70216/14",5,NA,NA
"70217/01.1","70217/01",1,"Male",38,"Never married","Akuapem",TRUE,"70217/01",1,"University (Bachelor)","70217/01",1,NA,NA
"70217/02.1","70217/02",1,"Male",28,"Married","Ga",FALSE,"70217/02",1,"Voc/Tech/Comm","70217/02",1,"Yes, card seen",TRUE
